,BFW_Fm,BFW_F,BFW_h,BFW_T,BFW_P,BFW_F[H2O],ECON_OUT_Fm,ECON_OUT_F,ECON_OUT_h,ECON_OUT_T,ECON_OUT_P,ECON_OUT_F[H2O],FG_2_AIRPH_Fm,FG_2_AIRPH_F,FG_2_AIRPH_h,FG_2_AIRPH_T,FG_2_AIRPH_P,FG_2_AIRPH_F[O2],FG_2_AIRPH_F[NO],FG_2_AIRPH_F[N2],FG_2_AIRPH_F[SO2],FG_2_AIRPH_F[CO2],FG_2_AIRPH_F[H2O],FG_2_ECON_Fm,FG_2_ECON_F,FG_2_ECON_h,FG_2_ECON_T,FG_2_ECON_P,FG_2_ECON_F[O2],FG_2_ECON_F[NO],FG_2_ECON_F[N2],FG_2_ECON_F[SO2],FG_2_ECON_F[CO2],FG_2_ECON_F[H2O],ECON_Q,termination,bin_no,bin_power
10,496.5480796095451,27562.60683206395,15015.233109018838,466.25175153626793,26922557.697040606,27562.60683206395,496.5480796095451,27562.60683206395,19670.714559255215,524.0672233712396,26250858.28814576,27562.60683206395,578.119065914764,19508.55128737527,-72305.35618985334,497.30403849737536,99781.87518177384,481.8612167981692,11.705130772425159,14453.885648816336,39.01710257475053,2826.7890815406768,1695.2931068729108,578.119065914764,19508.55128737527,-65727.87112001778,695.4596008387795,99245.27975631652,481.8612167981692,11.705130772425159,14453.885648816336,39.01710257475053,2826.7890815406768,1695.2931068729108,128317204.82683216,optimal,24.0,592500000.0
11,505.52507556072925,28060.905828870225,15322.006946835514,470.1647231640456,26923237.432236675,28060.905828870225,505.52507556072925,28060.905828870225,20027.13582384311,528.3186656094098,26251676.83467773,28060.905828870225,583.0176951116022,19673.854880629257,-72638.59881724256,486.96822115296976,99586.55559082462,485.9442155515427,11.804312928377552,14576.359081058215,39.347709761258514,2850.741572203179,1709.6579891266822,583.0176951116022,19673.854880629257,-65927.65278599964,689.6004345537099,100651.77603398454,485.9442155515427,11.804312928377552,14576.359081058215,39.347709761258514,2850.741572203179,1709.6579891266822,132030178.33040804,optimal,23.0,587500000.0
12,505.545151743571,28062.020226361787,14619.834876162467,461.1905758934202,26921343.968664557,28062.020226361787,505.545151743571,28062.020226361787,19592.514715987916,523.1306981104135,26250164.43669982,28062.020226361787,583.8956918647783,19703.48276474407,-72713.91531700462,484.6283747046712,100004.000672877,486.67602428917866,11.822089658846442,14598.310380398882,39.40696552948814,2855.0346526114163,1712.2326522562596,583.8956918647783,19703.48276474407,-65631.74391053166,698.2754630871681,100706.70049716852,486.67602428917866,11.822089658846442,14598.310380398882,39.40696552948814,2855.0346526114163,1712.2326522562596,139543442.2444032,optimal,23.0,587500000.0
13,494.1003553349014,27426.73748811572,15379.659519359122,470.89875151440407,26922946.60884637,27426.73748811572,494.1003553349014,27426.73748811572,20124.461266723574,529.4745990159253,26251478.52391339,27426.73748811572,582.291344877225,19649.34428820048,-72252.27389893534,498.94785413788816,101028.77350587565,485.33880391855183,11.789606572920285,14558.199183127734,39.298688576400956,2847.1899873602492,1707.5280186446214,582.291344877225,19649.34428820048,-65629.4354953015,698.3430570860086,99772.42339313452,485.33880391855183,11.789606572920285,14558.199183127734,39.298688576400956,2847.1899873602492,1707.5280186446214,130134431.95811756,optimal,23.0,587500000.0
14,490.36562918697746,27219.428684260107,15138.179500294416,467.8214602705267,26922677.88820492,27219.428684260107,490.36562918697746,27219.428684260107,20111.419794004032,529.3198399384391,26251197.7353363,27219.428684260107,584.1585805664416,19712.35390915297,-72462.50446604333,492.43341225523346,100149.58553766916,486.89514155607844,11.82741234549178,14604.883011291437,39.42470781830595,2856.3200814362654,1713.0035547053928,584.1585805664416,19712.35390915297,-65595.30026870684,699.3424443922268,100260.69883313797,486.89514155607844,11.82741234549178,14604.883011291437,39.42470781830595,2856.3200814362654,1713.0035547053928,135368759.50431767,optimal,23.0,587500000.0
15,486.98145031051143,27031.578210858304,15477.31464587713,472.1411937030003,26921297.461228076,27031.578210858304,486.98145031051143,27031.578210858304,20245.198633537606,530.905540446698,26251914.395024132,27031.578210858304,589.0620333473968,19877.820273613936,-72449.81527747624,492.82692922033146,100589.68537281435,490.98216075826423,11.92669216416836,14727.477040720565,39.75564054722787,2880.296157646659,1727.3825817770507,589.0620333473968,19877.820273613936,-65966.03450379531,688.4737029890937,100824.4756778425,490.98216075826423,11.92669216416836,14727.477040720565,39.75564054722787,2880.296157646659,1727.3825817770507,128883428.91274312,optimal,23.0,587500000.0
16,511.12680867832455,28371.849267861755,14784.423646550555,463.29972125796064,26921917.493407916,28371.849267861755,511.12680867832455,28371.849267861755,19654.327985608143,523.871120040723,26249834.986577723,28371.849267861755,581.1022015543408,19609.21680431302,-72661.6848258522,486.2511609353703,100257.63149742168,484.3476550665317,11.765530082587812,14528.468730315517,39.21843360862604,2841.3755149449566,1704.0409402948014,581.1022015543408,19609.21680431302,-65615.60066882161,698.7481362801503,98893.36858428377,484.3476550665317,11.765530082587812,14528.468730315517,39.21843360862604,2841.3755149449566,1704.0409402948014,138168191.85664782,optimal,23.0,587500000.0
17,505.14827780779626,28039.990375270118,15201.973442184586,468.63526154724843,26921917.739501767,28039.990375270118,505.14827780779626,28039.990375270118,20315.159968478973,531.7331894734073,26250120.570617586,28039.990375270118,580.4970261362203,19588.795240005013,-72683.83855288605,485.56293351359994,100343.5211170394,483.8432424281239,11.753277144003007,14513.338393319715,39.177590480010025,2838.4164302767263,1702.2663063564355,580.4970261362203,19588.795240005013,-65364.66964905004,706.0875744869129,100902.35606049138,483.8432424281239,11.753277144003007,14513.338393319715,39.177590480010025,2838.4164302767263,1702.2663063564355,143373700.9842555,optimal,23.0,587500000.0
18,489.01109782169067,27144.240767930925,14994.457515742748,465.98633131703616,26922334.52851481,27144.240767930925,489.01109782169067,27144.240767930925,19904.239331690183,526.8559604974306,26251239.23046647,27144.240767930925,584.6338547628999,19728.39197394591,-72317.88473673971,496.9159592058059,100049.8492584135,487.29128175646395,11.837035184367544,14616.765613496524,39.45678394789182,2858.6439970247625,1714.3972625358992,584.6338547628999,19728.39197394591,-65562.52931263365,700.3016335350953,100329.91761722058,487.29128175646395,11.837035184367544,14616.765613496524,39.45678394789182,2858.6439970247625,1714.3972625358992,133272299.73008627,optimal,23.0,587500000.0
19,491.0156845947773,27255.512242650533,14779.382095211618,463.23503058670923,26923026.200761903,27255.512242650533,491.0156845947773,27255.512242650533,19929.197347066758,527.1532353417088,26252960.05968269,27255.512242650533,580.8453710416837,19600.55009268951,-72577.22639930362,488.87382796162234,100734.42026650273,484.13358728943103,11.760330055613707,14522.047563673661,39.201100185379026,2840.119708430711,1703.2878030547186,580.8453710416837,19600.55009268951,-65416.1593894202,704.5827530717434,100414.3473507597,484.13358728943103,11.760330055613707,14522.047563673661,39.201100185379026,2840.119708430711,1703.2878030547186,140360852.64432615,optimal,23.0,587500000.0
20,476.2514033387441,26435.97009531598,15058.72008029176,466.80710508476164,26923349.593397867,26435.97009531598,476.2514033387441,26435.97009531598,20173.00326227511,530.0502483747488,26254123.95352753,26435.97009531598,579.024341952629,19539.099707337817,-72665.51375959205,486.132220017123,100339.81508941355,482.6157627712442,11.72345982440269,14476.51897316659,39.07819941467564,2831.21554759325,1697.9477645676563,579.024341952629,19539.099707337817,-65746.00163861572,694.9282592320798,99522.18278170662,482.6157627712442,11.72345982440269,14476.51897316659,39.07819941467564,2831.21554759325,1697.9477645676563,135201037.25788933,optimal,23.0,587500000.0
21,492.62497752762346,27344.841574908824,15110.71330929882,467.47100766058213,26922223.746460713,27344.841574908824,492.62497752762346,27344.841574908824,19987.69250233033,527.8495318463533,26253422.477455344,27344.841574908824,579.4340922127261,19552.92667557916,-72288.04487196279,497.8402017315485,99861.83120816803,482.9572888868054,11.731756005347496,14486.763373936601,39.10585335115832,2833.2190752914207,1699.149328107829,579.4340922127261,19552.92667557916,-65467.5711080973,703.0795983772962,100330.52459099586,482.9572888868054,11.731756005347496,14486.763373936601,39.10585335115832,2833.2190752914207,1699.149328107829,133360223.39757338,optimal,22.0,582500000.0
22,476.0465263002778,26424.59769153062,15254.375502302706,469.3031567069682,26922883.122983247,26424.59769153062,476.0465263002778,26424.59769153062,20179.010668421342,530.121460292777,26254093.70760433,26424.59769153062,579.4107515453461,19552.139047850706,-72206.84272291283,500.3541685617205,99987.99411027685,482.93783448191243,11.73128342871042,14486.179820552587,39.10427809570141,2833.1049480335673,1699.0808832582259,579.4107515453461,19552.139047850706,-65551.22807513575,700.6323568858219,100512.06513072665,482.93783448191243,11.73128342871042,14486.179820552587,39.10427809570141,2833.1049480335673,1699.0808832582259,130131503.04224904,optimal,22.0,582500000.0
23,494.16537287735974,27430.346510149146,15067.957756041493,466.92536242051915,26920779.46333371,27430.346510149146,494.16537287735974,27430.346510149146,19700.50638229771,524.4235945137713,26252939.454309773,27430.346510149146,568.6776433003341,19189.951732095167,-72433.33040360836,493.3380975972352,100559.00864205389,473.99180778275064,11.513971039257099,14217.83523830931,38.37990346419033,2780.62400598059,1667.6068055190697,568.6776433003341,19189.951732095167,-65811.50999377403,693.0077964932268,99824.12602808692,473.99180778275064,11.513971039257099,14217.83523830931,38.37990346419033,2780.62400598059,1667.6068055190697,127072414.04332338,optimal,23.0,587500000.0
24,483.4256316053008,26834.200279168614,14829.153103122957,463.87228702937495,26922432.206881,26834.200279168614,483.4256316053008,26834.200279168614,20013.38484889566,528.1550259194571,26256744.939799592,26834.200279168614,575.0949735743682,19406.503691994505,-72576.76039472525,488.8882937668585,100320.53064513794,479.34064119226434,11.643902215196702,14378.27858539873,38.81300738398901,2812.0023849700037,1686.4251708343224,575.0949735743682,19406.503691994505,-65408.30206922711,704.8124281331701,100267.19391260446,479.34064119226434,11.643902215196702,14378.27858539873,38.81300738398901,2812.0023849700037,1686.4251708343224,139114712.95968863,optimal,22.0,582500000.0
25,508.92818267933956,28249.80697937193,15374.545219132346,470.8338507477021,26921225.739859533,28249.80697937193,508.92818267933956,28249.80697937193,20002.850500790973,528.0298144524312,26254373.764876705,28249.80697937193,578.8288109141455,19532.501538349057,-72404.3223424349,494.2374233483104,99549.8754463805,482.4527879972218,11.719500923009432,14471.630389762817,39.06500307669812,2830.2594729067782,1697.3743836825327,578.8288109141455,19532.501538349057,-65710.41626021809,695.9710683839388,99589.3449772531,482.4527879972218,11.719500923009432,14471.630389762817,39.06500307669812,2830.2594729067782,1697.3743836825327,130748730.8484639,optimal,23.0,587500000.0
26,505.30195350978136,28048.52067299433,14833.725985045285,463.9308421455722,26922204.342228837,28048.52067299433,505.30195350978136,28048.52067299433,19588.907472565556,523.0873681982625,26252657.588565048,28048.52067299433,578.8588768077814,19533.51610794653,-72353.92339031602,495.7994192542033,100230.78561092148,482.4778478662794,11.720109664767916,14472.382084377583,39.06703221589306,2830.406484041452,1697.4625497805532,578.8588768077814,19533.51610794653,-65525.87433250749,701.3742093330109,99390.82236835049,482.4778478662794,11.720109664767916,14472.382084377583,39.06703221589306,2830.406484041452,1697.4625497805532,133375806.2565523,optimal,23.0,587500000.0
27,476.7899805109867,26465.865671307172,15195.435736250649,468.5518877266018,26921985.32499406,26465.865671307172,476.7899805109867,26465.865671307172,20091.83175679764,529.0872146624358,26254763.489393428,26465.865671307172,573.7534688282024,19361.234792063966,-72631.53201188047,487.1876923786292,100155.33582234074,478.22249936398,11.616740875238378,14344.738857440192,38.72246958412793,2805.4429213700687,1682.4913034303584,573.7534688282024,19361.234792063966,-65938.39695386047,689.2850644826166,99535.03017848343,478.22249936398,11.616740875238378,14344.738857440192,38.72246958412793,2805.4429213700687,1682.4913034303584,129587359.35331962,optimal,22.0,582500000.0
28,504.0287660083517,27977.848027249736,15093.94957021186,467.2572031344719,26920745.38708279,27977.848027249736,504.0287660083517,27977.848027249736,19881.003792228144,526.5789612769793,26253299.734092627,27977.848027249736,578.5886251846271,19524.396502727384,-72366.83248993076,495.3993932926476,100377.39361014598,482.25259361736653,11.714637901636431,14465.625368870722,39.048793005454776,2829.085053245198,1696.6700560870097,578.5886251846271,19524.396502727384,-65507.13388141977,701.922460126211,100167.3886271413,482.25259361736653,11.714637901636431,14465.625368870722,39.048793005454776,2829.085053245198,1696.6700560870097,133931475.52177586,optimal,22.0,582500000.0
29,485.1521311453695,26930.03556677273,15077.830414668073,467.05140460226494,26920883.763461735,26930.03556677273,485.1521311453695,26930.03556677273,20144.771911883312,529.7155077450471,26253230.56724614,26930.03556677273,580.5743771126421,19591.405438456542,-72450.54973837729,492.80415322880276,99969.46141272041,483.90771432987674,11.754843263073926,14515.272289352455,39.182810876913095,2838.7946480323535,1702.4931326018736,580.5743771126421,19591.405438456542,-65485.61222210724,702.5519741702452,100386.03372328624,483.90771432987674,11.754843263073926,14515.272289352455,39.182810876913095,2838.7946480323535,1702.4931326018736,136452914.73476306,optimal,22.0,582500000.0
30,494.2566446787423,27435.412865009162,14888.393384238378,464.63024269236007,26922866.599419456,27435.412865009162,494.2566446787423,27435.412865009162,19869.020977166663,526.4359502103841,26257830.556560826,27435.412865009162,573.16563074281,19341.39827375194,-72712.28221281472,484.67912499873756,100521.69937855721,477.73253736167305,11.604838964251165,14330.041981022814,38.68279654750389,2802.5686098666565,1680.7675099890437,573.16563074281,19341.39827375194,-65647.35482727586,697.8183183818581,100182.14184398447,477.73253736167305,11.604838964251165,14330.041981022814,38.68279654750389,2802.5686098666565,1680.7675099890437,136645574.33884427,optimal,22.0,582500000.0
31,489.0549218564898,27146.673371520716,15179.035111530246,468.34273790064617,26921908.47123273,27146.673371520716,489.0549218564898,27146.673371520716,20094.51460504746,529.1189377844627,26259637.464663655,27146.673371520716,572.5160997761172,19319.479937333796,-72490.01834839451,491.5800134285978,100357.56997129189,477.1911544521449,11.591687962400277,14313.80268557061,38.63895987466759,2799.392642919667,1678.8628065543069,572.5160997761172,19319.479937333796,-65583.05621961293,699.7008507826151,100209.85958488435,477.1911544521449,11.591687962400277,14313.80268557061,38.63895987466759,2799.392642919667,1678.8628065543069,133438916.27491993,optimal,21.0,577500000.0
32,487.43769304722963,27056.90353118184,14601.187403460848,460.9514953907566,26920534.121945504,27056.90353118184,487.43769304722963,27056.90353118184,19479.90953809625,521.779423704335,26258397.069510214,27056.90353118184,576.5191552682433,19454.56251457207,-72741.23522951076,483.779284302204,99719.2397090452,480.52769410993017,11.67273750874324,14413.885367046445,38.90912502914414,2818.966108361493,1690.6014825163127,576.5191552682433,19454.56251457207,-65956.0343773509,688.767299718473,99746.07802514771,480.52769410993017,11.67273750874324,14413.885367046445,38.90912502914414,2818.966108361493,1690.6014825163127,132003114.15227161,optimal,22.0,582500000.0
33,496.2294345660727,27544.919344360602,14616.548074375129,461.14825013179234,26922747.977396253,27544.919344360602,496.2294345660727,27544.919344360602,19484.219991606096,521.8311823072914,26258533.896070566,27544.919344360602,571.3135533345497,19278.900166982083,-72532.76607177088,490.25373027064063,100402.87117965512,476.1888341244574,11.567340100189245,14283.737133717023,38.55780033396416,2793.5126341957034,1675.3364245107425,571.3135533345497,19278.900166982083,-65578.03166298095,699.847918896837,98899.90511091604,476.1888341244574,11.567340100189245,14283.737133717023,38.55780033396416,2793.5126341957034,1675.3364245107425,134079630.35493608,optimal,21.0,577500000.0
34,488.43883357414455,27112.475275107827,14567.589616356683,460.5204453269252,26920578.032367073,27112.475275107827,488.43883357414455,27112.475275107827,19447.280595411303,521.3874150526902,26259322.665397584,27112.475275107827,570.2252250775265,19242.174674135647,-72608.22096836708,487.9115670895964,99632.74459213915,475.2817144511505,11.545304804481386,14256.527216067101,38.48434934827129,2788.191110282255,1672.1449791823873,570.2252250775265,19242.174674135647,-65732.67268651842,695.3188913574553,100276.14383492953,475.2817144511505,11.545304804481386,14256.527216067101,38.48434934827129,2788.191110282255,1672.1449791823873,132300501.0197851,optimal,22.0,582500000.0
35,480.157627871059,26652.79850610476,14938.288438184578,465.2683591333043,26922604.16946756,26652.79850610476,480.157627871059,26652.79850610476,19767.329924499663,525.2222304108598,26257862.991771694,26652.79850610476,577.8083225493677,19498.06529367871,-72332.45027872389,496.46473293216116,100123.97524850782,481.6022127538641,11.698839176207223,14446.116576086553,38.99613058735741,2825.2696610540447,1694.3818740206796,577.8083225493677,19498.06529367871,-65731.41228988796,695.3558276929188,100127.5299771753,481.6022127538641,11.698839176207223,14446.116576086553,38.99613058735741,2825.2696610540447,1694.3818740206796,128707469.71237656,optimal,22.0,582500000.0
36,475.429090437137,26390.324793016647,14772.559055059835,463.1477821387714,26921970.241327614,26390.324793016647,475.429090437137,26390.324793016647,19910.963359886366,526.9358858088003,26257429.106988356,26390.324793016647,576.5939436850199,19457.086239787885,-72585.6816653389,488.61134854493366,100287.79040963898,480.5900301227607,11.674251743872729,14415.755195058842,38.91417247957577,2819.331796145264,1690.8207942375666,576.5939436850199,19457.086239787885,-65616.28466256932,698.7281102181784,99784.73240701263,480.5900301227607,11.674251743872729,14415.755195058842,38.91417247957577,2819.331796145264,1690.8207942375666,135604158.52220702,optimal,22.0,582500000.0
37,497.42010146813504,27611.011400773954,15129.602215041015,467.7120066818821,26922735.01501712,27611.011400773954,497.42010146813504,27611.011400773954,19912.056548488454,526.9489121398886,26257377.354172166,27611.011400773954,573.7257759494433,19360.30029953913,-72699.98171547077,485.061353683689,99168.07079456969,478.1994173986165,11.616180179723475,14344.046491928539,38.72060059907825,2805.3075134032197,1682.41009602995,573.7257759494433,19360.30029953913,-65879.40563547879,691.0162812252964,99533.43783323799,478.1994173986165,11.616180179723475,14344.046491928539,38.72060059907825,2805.3075134032197,1682.41009602995,132048401.12449804,optimal,22.0,582500000.0
38,500.9130869717374,27804.901559772446,15654.314063015881,474.38926663685726,26923041.12986944,27804.901559772446,500.9130869717374,27804.901559772446,20222.208349014625,530.6331551703609,26259127.326483395,27804.901559772446,573.0143002615923,19336.29164671222,-72502.75759246483,491.18481574520575,99558.21298222644,477.60640367379193,11.601774988027332,14326.258481049084,38.672583293424445,2801.828659608601,1680.3237440992916,573.0143002615923,19336.29164671222,-65934.28762530658,689.4056874930342,99914.33318765185,477.60640367379193,11.601774988027332,14326.258481049084,38.672583293424445,2801.828659608601,1680.3237440992916,127009850.95764223,optimal,22.0,582500000.0
39,493.9876488569915,27420.481327905614,15154.058623944873,468.0242074916247,26921344.943498522,27420.481327905614,493.9876488569915,27420.481327905614,20016.45286365975,528.1913950771572,26260676.531283755,27420.481327905614,578.9350677348162,19536.08716068519,-72521.72491105343,490.5963350955873,100824.99460020283,482.5413528689244,11.721652296411115,14474.28697735166,39.07217432137039,2830.7790295832847,1697.6859742635434,578.9350677348162,19536.08716068519,-65696.96059861057,696.365301448479,100188.86028290931,482.5413528689244,11.721652296411115,14474.28697735166,39.07217432137039,2830.7790295832847,1697.6859742635434,133329190.45901756,optimal,21.0,577500000.0
40,496.37690780943234,27553.10535331298,15106.495187573388,467.41703082152276,26923427.159805816,27553.10535331298,496.37690780943234,27553.10535331298,19689.975452542465,524.2972527833565,26263029.72925191,27553.10535331298,571.1664671595607,19273.93676349374,-72405.88284375865,494.1890491096134,99785.54820033009,476.0662380582954,11.564362058096243,14280.059748072512,38.54787352698748,2792.793437030243,1674.905104747606,571.1664671595607,19273.93676349374,-65853.55696580284,691.7746026178083,99592.55989277875,476.0662380582954,11.564362058096243,14280.059748072512,38.54787352698748,2792.793437030243,1674.905104747606,126289114.62552382,optimal,21.0,577500000.0
41,479.0824113443963,26593.114919357136,15031.507358202167,466.45975593695465,26921616.748762533,26593.114919357136,479.0824113443963,26593.114919357136,19941.75876733655,527.3025769942732,26261226.998927247,26593.114919357136,564.6747422545707,19054.874366628937,-72452.02100892681,492.75852800285065,100621.61086808004,470.6553968557348,11.43292461997736,14117.756418235378,38.109748733257874,2761.051295724533,1655.8685824600543,564.6747422545707,19054.874366628937,-65599.24006198283,699.2271117748559,100696.12298655073,470.6553968557348,11.43292461997736,14117.756418235378,38.109748733257874,2761.051295724533,1655.8685824600543,130578880.0060459,optimal,21.0,577500000.0
42,479.31122187302145,26605.81583372678,14717.647413196913,462.44417011288215,26923698.257220395,26605.81583372678,479.31122187302145,26605.81583372678,19876.832810548683,526.5289659895967,26261765.28377677,26605.81583372678,566.0081418650058,19099.869759828052,-72717.02029336407,484.53188274025376,99620.98490298275,471.76678306775295,11.45992185589683,14151.093505056604,38.199739519656106,2767.571128199085,1659.7786821290576,566.0081418650058,19099.869759828052,-65530.35681031268,701.2430625886301,99461.55913481151,471.76678306775295,11.45992185589683,14151.093505056604,38.199739519656106,2767.571128199085,1659.7786821290576,137264336.53399366,optimal,20.0,572500000.0
