,BFW_Fm,BFW_F,BFW_h,BFW_T,BFW_P,ECON_OUT_Fm,ECON_OUT_F,ECON_OUT_h,ECON_OUT_T,ECON_OUT_P,FG_2_ECON_Fm,FG_2_ECON_F,FG_2_ECON_T,FG_2_ECON_P,FG_2_ECON_F[O2],FG_2_ECON_F[NO],FG_2_ECON_F[N2],FG_2_ECON_F[SO2],FG_2_ECON_F[CO2],FG_2_ECON_F[H2O],FG_2_AIRPH_Fm,FG_2_AIRPH_F,FG_2_AIRPH_T,FG_2_AIRPH_P,FG_2_AIRPH_F[O2],FG_2_AIRPH_F[NO],FG_2_AIRPH_F[N2],FG_2_AIRPH_F[SO2],FG_2_AIRPH_F[CO2],FG_2_AIRPH_F[H2O],ECON_Q,termination,bin_no,bin_power
235,317.1439559740613,17604.164685426,15606.46165732643,474.5227909208612,19951662.858801603,317.1439559740613,17604.164685426,22902.025313034566,560.9798627670281,19425936.860941302,465.70006102944376,15714.965483885275,743.2088746429762,99674.87503974928,388.15964745196635,9.428979290331164,11643.2179270106,31.429930967770545,2277.098498614976,1365.6305005496301,465.70006102944376,15714.965483885275,498.6928768859134,100457.19330146883,388.15964745196635,9.428979290331164,11643.2179270106,31.429930967770545,2277.098498614976,1365.6305005496301,128432304.06809458,optimal,4.0,472500000.0
236,335.47679212992654,18621.791730682315,15575.196946643076,474.12851713178986,19954746.692717534,335.47679212992654,18621.791730682315,22574.186904758397,557.403813287453,19427185.731731698,462.51596044715865,15607.518577743114,749.3767732642884,100290.95770000156,385.5057088702549,9.364511146645867,11563.610514249873,31.215037155486225,2261.5294419149773,1356.2933644058764,462.51596044715865,15607.518577743114,499.78484310388194,99358.80120000451,385.5057088702549,9.364511146645867,11563.610514249873,31.215037155486225,2261.5294419149773,1356.2933644058764,130333733.32496041,optimal,4.0,472500000.0
237,323.75519515723954,17971.144226303422,15508.519037477703,473.2879039002866,19954200.88294206,323.75519515723954,17971.144226303422,22845.518980467557,560.3661292052353,19425315.943794616,457.8030215786419,15448.481296359292,750.6709506062474,99915.24242852119,381.57748802007455,9.269088777815575,11445.7797924726,30.896962592718587,2238.4849398424617,1342.4730246536224,457.8030215786419,15448.481296359292,495.46177615948005,100462.12940892365,381.57748802007455,9.269088777815575,11445.7797924726,30.896962592718587,2238.4849398424617,1342.4730246536224,131854284.16385067,optimal,4.0,472500000.0
238,336.8748958773944,18699.398281758284,15797.72593398997,476.9295399465801,19952501.2025772,336.8748958773944,18699.398281758284,22778.849381669235,559.6406972678866,19426468.71700342,463.65146680776536,15645.836037320469,746.222382563577,99988.19183000155,386.45215012181563,9.38750162239228,11591.999920050735,31.29167207464094,2267.081641807736,1359.6231516431485,463.65146680776536,15645.836037320469,496.6239868856795,100551.74640000447,386.45215012181563,9.38750162239228,11591.999920050735,31.29167207464094,2267.081641807736,1359.6231516431485,130542807.8020002,optimal,4.0,472500000.0
239,311.4921884187009,17290.443913094932,15527.557512984922,473.5281853269107,19952492.985281955,311.4921884187009,17290.443913094932,22778.833639620523,559.6404475281757,19425432.00746445,462.45949737178915,15605.613241337134,739.9281995833722,99277.20841000158,385.4586470610273,9.363367944802281,11562.198850506684,31.21122648267427,2261.253358669751,1356.127790672197,462.45949737178915,15605.613241337134,499.4705442899694,99887.03200000449,385.4586470610273,9.363367944802281,11562.198850506684,31.21122648267427,2261.253358669751,1356.127790672197,125377783.16595656,optimal,4.0,472500000.0
240,318.0379913643605,17653.791190831365,15413.387968627923,472.1083503746893,19756264.28641362,318.0379913643605,17653.791190831365,22724.79458710371,559.0369253742141,19231171.75863737,459.89959807270407,15519.229896146204,751.4884457655237,99399.61953000097,383.3249784348112,9.31153793768772,11498.197430054723,31.038459792292404,2248.7364119515846,1348.6210779751048,459.89959807270407,15519.229896146204,503.0889308105615,99062.78804000154,383.3249784348112,9.31153793768772,11498.197430054723,31.038459792292404,2248.7364119515846,1348.6210779751048,129074045.75354308,optimal,3.0,467500000.0
241,321.84050271135357,17864.862645007655,15965.001153301893,479.0492091364911,19755331.33990331,321.84050271135357,17864.862645007655,22708.795410152685,558.8623781222454,19230776.93185856,454.79828392401066,15347.086960214523,751.0321072017605,99564.31037000271,379.07304791729877,9.208252176128713,11370.65672882294,30.694173920429048,2223.7929005350843,1333.6618568426418,454.79828392401066,15347.086960214523,517.0132828317384,99687.7163000042,379.07304791729877,9.208252176128713,11370.65672882294,30.694173920429048,2223.7929005350843,1333.6618568426418,120476958.10474835,optimal,3.0,467500000.0
242,334.34013488939826,18558.697666058935,15852.749396128187,477.64032303877127,19757601.817454845,334.34013488939826,18558.697666058935,22760.65735236245,559.4278770898983,19232353.320735678,458.4177267574014,15469.224412960171,746.961352789185,100512.11929917967,382.08984300011633,9.281534647776102,11461.148367562191,30.938448825920343,2241.490617437929,1344.2756014862389,458.4177267574014,15469.224412960171,499.1523436335961,99610.17594574204,382.08984300011633,9.281534647776102,11461.148367562191,30.938448825920343,2241.490617437929,1344.2756014862389,128201775.26471478,optimal,3.0,467500000.0
243,324.4010012422623,18006.991911436417,16015.322097445223,479.67991628763417,19756736.22243106,324.4010012422623,18006.991911436417,23340.579677777736,565.6839003830685,19232275.25710232,454.96290630370646,15352.642113050611,752.5464631384147,100466.03039920198,379.2102601923501,9.211585267830365,11374.772541559196,30.70528422610122,2224.5978421810337,1334.1445996240977,454.96290630370646,15352.642113050611,495.71988481068365,100114.33110569058,379.2102601923501,9.211585267830365,11374.772541559196,30.70528422610122,2224.5978421810337,1334.1445996240977,131905853.99823591,optimal,3.0,467500000.0
244,338.0519736886362,18764.736029006275,15666.377865353994,475.29756093540715,19754334.0024219,338.0519736886362,18764.736029006275,22466.527396724712,556.2089416501118,19231855.677511178,451.0248285739347,15219.752382567392,751.9087993940639,99500.2698800027,375.9278838494146,9.131851429540436,11276.31454024418,30.43950476513479,2205.342120234015,1322.5964820451063,451.0248285739347,15219.752382567392,501.4668246647844,101118.96750000415,375.9278838494146,9.131851429540436,11276.31454024418,30.43950476513479,2205.342120234015,1322.5964820451063,127603010.91392644,optimal,3.0,467500000.0
