,econ2ww_Fm,econ2ww_F,econ2ww_h,econ2ww_T,econ2ww_P,ww2prsh_Fm,ww2prsh_F,ww2prsh_h,ww2prsh_T,ww2prsh_P,prsh2plsh_Fm,prsh2plsh_F,prsh2plsh_h,prsh2plsh_T,prsh2plsh_P,plsh2fsh_Fm,plsh2fsh_F,plsh2fsh_h,plsh2fsh_T,plsh2fsh_P,FSHtoATMP1_Fm,FSHtoATMP1_F,FSHtoATMP1_h,FSHtoATMP1_T,FSHtoATMP1_P,fg_fsh2_separator_Fm,fg_fsh2_separator_F,fg_fsh2_separator_T,fg_fsh2_separator_P,fg_fsh2_separator_F[O2],fg_fsh2_separator_F[NO],fg_fsh2_separator_F[N2],fg_fsh2_separator_F[SO2],fg_fsh2_separator_F[CO2],fg_fsh2_separator_F[H2O],fg_fsh2rh_Fm,fg_fsh2rh_F,fg_fsh2rh_T,fg_fsh2rh_P,fg_fsh2rh_F[O2],fg_fsh2rh_F[NO],fg_fsh2rh_F[N2],fg_fsh2rh_F[SO2],fg_fsh2rh_F[CO2],fg_fsh2rh_F[H2O],fg_fsh2PrSH_Fm,fg_fsh2PrSH_F,fg_fsh2PrSH_T,fg_fsh2PrSH_P,fg_fsh2PrSH_F[O2],fg_fsh2PrSH_F[NO],fg_fsh2PrSH_F[N2],fg_fsh2PrSH_F[SO2],fg_fsh2PrSH_F[CO2],fg_fsh2PrSH_F[H2O],fg_rhtomix_Fm,fg_rhtomix_F,fg_rhtomix_T,fg_rhtomix_P,fg_rhtomix_F[O2],fg_rhtomix_F[NO],fg_rhtomix_F[N2],fg_rhtomix_F[SO2],fg_rhtomix_F[CO2],fg_rhtomix_F[H2O],fg_prsh2mix_Fm,fg_prsh2mix_F,fg_prsh2mix_T,fg_prsh2mix_P,fg_prsh2mix_F[O2],fg_prsh2mix_F[NO],fg_prsh2mix_F[N2],fg_prsh2mix_F[SO2],fg_prsh2mix_F[CO2],fg_prsh2mix_F[H2O],fg_mix2econ_Fm,fg_mix2econ_F,fg_mix2econ_T,fg_mix2econ_P,fg_mix2econ_F[O2],fg_mix2econ_F[NO],fg_mix2econ_F[N2],fg_mix2econ_F[SO2],fg_mix2econ_F[CO2],fg_mix2econ_F[H2O],MS_Fm,MS_F,MS_h,MS_T,MS_P,ATMP_In_Fm,ATMP_In_F,ATMP_In_h,ATMP_In_T,ATMP_In_P,FSH_In_Fm,FSH_In_F,FSH_In_h,FSH_In_T,FSH_In_P,PrSH_IN_Fm,PrSH_IN_F,PrSH_IN_h,PrSH_IN_T,PrSH_IN_P,RHT_COLD_Fm,RHT_COLD_F,RHT_COLD_h,RHT_COLD_T,RHT_COLD_P,RHT_HOT_Fm,RHT_HOT_F,RHT_HOT_h,RHT_HOT_T,RHT_HOT_P,PlatenSH_IN_Fm,PlatenSH_IN_F,PlatenSH_IN_h,PlatenSH_IN_T,PlatenSH_IN_P,BFW_Fm,BFW_F,BFW_h,BFW_T,BFW_P,ECON_OUT_Fm,ECON_OUT_F,ECON_OUT_h,ECON_OUT_T,ECON_OUT_P,FG_2_FSH_Fm,FG_2_FSH_F,FG_2_FSH_T,FG_2_FSH_P,FG_2_FSH_F[O2],FG_2_FSH_F[NO],FG_2_FSH_F[N2],FG_2_FSH_F[SO2],FG_2_FSH_F[CO2],FG_2_FSH_F[H2O],coal_flow,stoich_ratio,termination,bin_no,bin_power
28,507.4882836872721,28169.880439675213,19807.336044772837,525.7001457522243,26253299.72317946,507.4882836872721,28169.880439675213,37626.882760471264,660.869740345861,26253299.72317946,507.4882836872721,28169.880439675213,42665.27026060971,666.924115011013,26108855.68740481,507.4882836872721,28169.880439675213,45732.16182916668,675.4662655967921,26108855.68740481,507.4882836872721,28169.880439675213,52894.12742404542,724.8091616593578,25959323.94027512,609.820110440045,19692.194358317065,1216.5757863312856,100144.99997482148,625.0164109191736,3.963994944289795,13829.876242373497,22.851790617638656,4114.213066817285,1096.2728526451835,342.59687351519057,11063.072706711251,1216.5757863312856,100144.99997482148,351.1341535163225,2.226971940239466,7769.623009513719,12.838133550855595,2311.364465579598,615.8859726105155,267.2232369248544,8629.121651605818,1216.5757863312856,100144.99997482148,273.88225740285105,1.7370230040503292,6060.253232859777,10.013657066783058,1802.8486012376875,480.386880034668,342.59687351519057,11063.072706711251,614.8901828147584,100144.99992457118,351.1341535163225,2.226971940239466,7769.623009513719,12.838133550855595,2311.364465579598,615.8859726105155,267.2232369248544,8629.121651605818,780.2823579503593,100144.9999242848,273.88225740285105,1.7370230040503292,6060.253232859777,10.013657066783058,1802.8486012376875,480.386880034668,609.820110440045,19692.194358317065,688.3302219932938,100144.99942442798,625.0164109191736,3.963994944289795,13829.876242373495,22.851790617638652,4114.213066817286,1096.2728526451835,507.4883017025521,28169.881439675213,52894.12636497721,724.8091504858628,25959323.94027511,507.4882836872721,28169.880439675213,52894.12742404542,724.8091616593578,25959323.94027512,507.4882836872721,28169.880439675213,45732.16182916668,675.4662655967921,26108855.68740481,507.4882836872721,28169.880439675213,37626.882760471264,660.869740345861,26253299.72317946,382.55933492560007,21235.27,54363.81376791732,590.1173048765089,3677172.33638,382.55933492560007,21235.27,65959.46504633596,864.1227956665856,3127021.386479471,507.4882836872721,28169.880439675213,42665.27026060971,666.924115011013,26108855.68740481,507.4882836872721,28169.880439675213,15204.404072848905,468.6663887037657,26920745.393426023,507.4882836872721,28169.880439675213,19807.336044772837,525.7001457522243,26253299.72317946,609.820110440045,19692.194358317065,1473.581956160838,100145,625.0164109191736,3.963994944289795,13829.876242373497,22.851790617638656,4114.213066817285,1096.2728526451835,52.767554638090466,1.2368538808550542,optimal,22.0,582500000.0
29,505.0026674420873,28031.907771740836,20013.863096548943,528.1608137104199,26253230.55174951,505.0026674420873,28031.907771740836,38006.92659275564,661.3351233830102,26253230.55174951,505.0026674420873,28031.907771740836,42998.655380231874,667.5884678840616,26107415.50346373,505.0026674420873,28031.907771740836,46099.66384524951,676.9024183041623,26107415.50346373,505.0026674420873,28031.907771740836,53676.15490283995,733.3628373407527,25956418.781174123,614.9272619862784,19856.07415940474,1207.649209181514,100144.99998032088,635.5482046630914,4.030789953870098,13939.325925774985,23.236853059615548,4148.632607447019,1105.2997785061593,341.13043367161623,11015.142127760559,1207.649209181514,100144.99998032088,352.5698860311306,2.2360776794338686,7732.830518507291,12.89062666661728,2301.4508024108204,613.1642164652653,273.79682831466226,8840.93203164418,1207.649209181514,100144.99998032088,282.97831863196075,1.7947122744362294,6206.495407267693,10.346226392998267,1847.181805036199,492.135562040894,341.13043367161623,11015.142127760559,606.8714736244928,100144.99994095058,352.5698860311306,2.2360776794338686,7732.830518507291,12.89062666661728,2301.4508024108204,613.1642164652653,273.79682831466226,8840.93203164418,787.8273697137571,100144.99994095477,282.97831863196075,1.7947122744362294,6206.495407267693,10.346226392998267,1847.181805036199,492.135562040894,614.9272619862783,19856.074159404736,688.6011087744885,100144.99944095268,635.5482046630913,4.030789953870099,13939.325925774983,23.236853059615548,4148.632607447019,1105.2997785061593,505.0026854573673,28031.908771740837,53676.153810661264,733.3628249361398,25956418.78117411,505.0026674420873,28031.907771740836,53676.15490283995,733.3628373407527,25956418.781174123,505.0026674420873,28031.907771740836,46099.66384524951,676.9024183041623,26107415.50346373,505.0026674420873,28031.907771740836,38006.92659275564,661.3351233830102,26253230.55174951,382.55933492560007,21235.27,53949.039175087324,581.3550974313217,3677172.33638,382.55933492560007,21235.27,65455.82648020366,851.8039790323386,3127431.3469048333,505.0026674420873,28031.907771740836,42998.655380231874,667.5884678840616,26107415.50346373,505.0026674420873,28031.907771740836,15272.268206509352,469.5313913233759,26920883.774644915,505.0026674420873,28031.907771740836,20013.863096548943,528.1608137104199,26253230.55174951,614.9272619862784,19856.07415940474,1476.0775208311616,100145,635.5482046630914,4.030789953870098,13939.325925774985,23.236853059615548,4148.632607447019,1105.2997785061593,53.21386106808377,1.2367460921283775,optimal,22.0,582500000.0
30,494.2380953217741,27434.383219232455,19869.91938755148,526.4466627586904,26257830.55669623,494.2380953217741,27434.383219232455,38092.803583328736,661.4500770962304,26257830.55669623,494.2380953217741,27434.383219232455,43104.00623096333,667.8371890872511,26113541.09378365,494.2380953217741,27434.383219232455,46236.662225382854,677.4950957509029,26113541.09378365,494.2380953217741,27434.383219232455,53120.152328782024,727.2423587448624,25964148.316606443,605.5310652490147,19554.57627788831,1229.3732009371297,100144.99998451678,616.2317675624117,3.9082807562377058,13737.917662824513,22.530607322076662,4085.279715301354,1088.708244121717,343.60058216147115,11095.985290598184,1229.3732009371297,100144.99998451678,349.67255394859797,2.2177021463655486,7795.399406456032,12.784694686363459,2318.1378611727273,617.7730721880971,261.9304830875436,8458.590987290127,1229.3732009371297,100144.99998451678,266.55921361381377,1.690578609872157,5942.51825636848,9.7459126357132,1767.1418541286264,470.93517193361976,343.60058216147115,11095.985290598184,604.6662820028712,100144.99995343231,349.67255394859797,2.2177021463655486,7795.399406456032,12.784694686363459,2318.1378611727273,617.7730721880971,261.9304830875436,8458.590987290127,799.6094337582796,100144.99995362834,266.55921361381377,1.690578609872157,5942.51825636848,9.7459126357132,1767.1418541286264,470.93517193361976,605.5310652490147,19554.576277888307,690.3234917832661,100144.99945353033,616.2317675624117,3.9082807562377053,13737.917662824511,22.53060732207666,4085.2797153013535,1088.708244121717,494.23811333705413,27434.384219232456,53120.151233082164,727.2423469288292,25964148.316606477,494.2380953217741,27434.383219232455,53120.152328782024,727.2423587448624,25964148.316606443,494.2380953217741,27434.383219232455,46236.662225382854,677.4950957509029,26113541.09378365,494.2380953217741,27434.383219232455,38092.803583328736,661.4500770962304,26257830.55669623,382.55933492560007,21235.27,53847.61225111485,579.2426360756021,3677172.33638,382.55933492560007,21235.27,65922.67045548922,863.2478573599938,3133777.2730851644,494.2380953217741,27434.383219232455,43104.00623096333,667.8371890872511,26113541.09378365,494.2380953217741,27434.383219232455,14887.052967192167,464.61309633297543,26922866.59934059,494.2380953217741,27434.383219232455,19869.91938755148,526.4466627586904,26257830.55669623,605.5310652490147,19554.57627788831,1471.4627460838785,100145,616.2317675624117,3.9082807562377058,13737.917662824513,22.530607322076662,4085.279715301354,1088.708244121717,52.392043086562275,1.2369636907067216,optimal,22.0,582500000.0
31,489.1281630412839,27150.73887507071,20042.472598270106,528.5007406319053,26259637.463266805,489.1281630412839,27150.73887507071,38440.43723427535,661.8543469794105,26259637.463266805,489.1281630412839,27150.73887507071,43503.51534770318,668.7434193605934,26115724.24368725,489.1281630412839,27150.73887507071,46665.523360263025,679.3682304235524,26115724.24368725,489.1281630412839,27150.73887507071,53816.52519657507,735.0137282243159,25966743.52547044,604.6102374245119,19524.966794629574,1221.6171528520003,100144.90479438395,614.3755037572265,3.896507912820361,13718.057228927497,22.462738781241367,4079.1393911625023,1087.03542408829,340.64178288432356,11000.507579910513,1221.6171528520003,100144.90479438395,346.1436046002213,2.195320754243304,7728.852710262757,12.655669575661546,2298.2166507108764,612.443624006754,263.9684545401881,8524.459214719061,1221.6171528520003,100144.90479438395,268.2318991570052,1.7011871585770564,5989.204518664739,9.807069205579818,1780.922740451626,474.59180008153595,340.64178288432356,11000.507579910513,604.3142977469431,100143.04262166079,346.1436046002213,2.195320754243304,7728.852710262757,12.655669575661546,2298.2166507108764,612.443624006754,263.9684545401881,8524.459214719061,794.6976786175776,100143.04991560118,268.2318991570052,1.7011871585770564,5989.204518664739,9.807069205579818,1780.922740451626,474.59180008153595,604.6102374245119,19524.966794629574,688.7100915481132,100143.09192150368,614.3755037572265,3.896507912820361,13718.057228927497,22.462738781241363,4079.1393911625023,1087.03542408829,489.1281810565639,27150.73987507071,53816.52406378003,735.0137151969328,25966743.525470518,489.1281630412839,27150.73887507071,53816.52519657507,735.0137282243159,25966743.52547044,489.1281630412839,27150.73887507071,46665.523360263025,679.3682304235524,26115724.24368725,489.1281630412839,27150.73887507071,38440.43723427535,661.8543469794105,26259637.463266805,382.55933492560007,21235.27,53857.930933839176,579.4569817731269,3677172.33638,382.55933492560007,21235.27,65677.62372369382,857.2582272059761,3134413.5431006155,489.1281630412839,27150.73887507071,43503.51534770318,668.7434193605934,26115724.24368725,489.1281630412839,27150.73887507071,15217.175624150033,468.82909264125385,26921908.47376031,489.1281630412839,27150.73887507071,20042.472598270106,528.5007406319053,26259637.463266805,604.6102374245119,19524.966794629574,1471.0256954121994,100145,614.3755037572265,3.896507912820361,13718.057228927497,22.462738781241367,4079.1393911625023,1087.03542408829,52.31343633810708,1.2369360384793346,maxIterations,21.0,577500000.0
32,465.66850125335026,25848.529762143593,19230.656137050144,518.7794078341058,26258397.02155762,465.66850125335026,25848.529762143593,38077.164378710826,661.4334284875042,26258397.02155762,465.66850125335026,25848.529762143593,43680.99757676955,669.1600633895695,26113627.969727397,465.66850125335026,25848.529762143593,46897.359677291424,680.4276922858343,26113627.969727397,465.66850125335026,25848.529762143593,53588.48950065197,732.4043840980726,25963763.851843253,578.32758111277,18680.382557598903,1225.6536269062744,99862.5001036389,562.3200328307106,3.566360383938887,13151.09798052511,20.559491600313912,3902.978989519236,1039.8597027395913,336.8674140919614,10881.051452394535,1225.6536269062744,99862.5001036389,327.5432497743049,2.0773531117881308,7660.323515342864,11.975605170199735,2273.4285591650305,605.703169830347,241.46016702080837,7799.331105204366,1225.6536269062744,99862.5001036389,234.77678305640572,1.4890072721507557,5490.774465182246,8.583886430114175,1629.5504303542054,434.15653290924433,336.8674140919614,10881.051452394535,601.5637554312722,99746.07821258139,327.5432497743049,2.0773531117881308,7660.323515342864,11.975605170199735,2273.4285591650305,605.703169830347,241.46016702080837,7799.331105204366,730.6868800073803,99853.19003735311,234.77678305640572,1.4890072721507557,5490.774465182246,8.583886430114175,1629.5504303542054,434.15653290924433,578.32758111277,18680.382557598907,656.0727872992151,99746.07821257906,562.3200328307107,3.5663603839388864,13151.09798052511,20.55949160031391,3902.978989519236,1039.8597027395913,465.6685192686303,25848.530762143593,53588.48831961045,732.4043707913637,25963763.85184324,465.66850125335026,25848.529762143593,53588.48950065197,732.4043840980726,25963763.851843253,465.66850125335026,25848.529762143593,46897.359677291424,680.4276922858343,26113627.969727397,465.66850125335026,25848.529762143593,38077.164378710826,661.4334284875042,26258397.02155762,382.55933492560007,21235.27,53942.961727554604,581.2281735434531,3677172.33638,382.55933492560007,21235.27,65762.38320739036,859.3331282407651,3134885.6065674615,465.66850125335026,25848.529762143593,43680.99757676955,669.1600633895695,26113627.969727397,465.66850125335026,25848.529762143593,14977.837039853275,465.77414564458525,26920534.144807447,465.66850125335026,25848.529762143593,19230.656137050144,518.7794078341058,26258397.02155762,578.32758111277,18680.382557598903,1458.0167284911556,100145,562.3200328307106,3.566360383938887,13151.09798052511,20.559491600313912,3902.978989519236,1039.8597027395913,50.0457786912637,1.2367526012586592,optimal,22.0,582500000.0
33,494.0495241339569,27423.915927698978,19458.048818195704,521.5168314059079,26258533.894545715,494.0495241339569,27423.915927698978,37736.808938172,661.0229350980158,26258533.894545715,494.0495241339569,27423.915927698978,42872.324446979284,667.3536285320018,26113481.853159122,494.0495241339569,27423.915927698978,46017.00101975398,676.5968473259635,26113481.853159122,494.0495241339569,27423.915927698978,53379.91839245166,730.0746665952486,25963296.504514284,608.270016747496,19642.36450822329,1214.9345103519672,99846.26820260804,621.8675365315801,3.9440240732301577,13796.48564655427,22.73666177153251,4103.865520025379,1093.465119267297,341.01137267654343,11012.00042602596,1214.9345103519672,99846.26820260804,348.6344820833843,2.2111184606356575,7734.654641701224,12.7467408014806,2300.729570309784,613.02387266945,267.25864407095247,8630.364082197333,1214.9345103519672,99846.26820260804,273.2330544481958,1.7329056125945006,6061.831004853047,9.98992097005191,1803.1359497155954,480.44124659784694,341.01137267654343,11012.00042602596,612.7109610741486,99726.11753505781,348.6344820833843,2.2111184606356575,7734.654641701224,12.7467408014806,2300.729570309784,613.02387266945,267.25864407095247,8630.364082197333,782.0859422231862,99836.95813646344,273.2330544481958,1.7329056125945006,6061.831004853047,9.98992097005191,1803.1359497155954,480.44124659784694,608.270016747496,19642.36450822329,688.1429939773565,99726.11753505556,621.8675365315801,3.9440240732301577,13796.48564655427,22.73666177153251,4103.865520025379,1093.465119267297,494.04954214923686,27423.916927698978,53379.91728686135,730.0746543758488,25963296.504514206,494.0495241339569,27423.915927698978,53379.91839245166,730.0746665952486,25963296.504514284,494.0495241339569,27423.915927698978,46017.00101975398,676.5968473259635,26113481.853159122,494.0495241339569,27423.915927698978,37736.808938172,661.0229350980158,26258533.894545715,382.55933492560007,21235.27,54270.198912870605,588.1229429157618,3677172.33638,382.55933492560007,21235.27,65817.64164272485,860.6833205064806,3134599.091414426,494.0495241339569,27423.915927698978,42872.324446979284,667.3536285320018,26113481.853159122,494.0495241339569,27423.915927698978,14635.950675709479,461.3970779077443,26922747.97874184,494.0495241339569,27423.915927698978,19458.048818195704,521.5168314059079,26258533.894545715,608.270016747496,19642.36450822329,1472.847950728783,100145,621.8675365315801,3.9440240732301577,13796.48564655427,22.73666177153251,4103.865520025379,1093.465119267297,52.63489744943409,1.2368157805267166,optimal,21.0,577500000.0
34,471.2642211845243,26159.13941856714,19441.57835483714,521.3188907305727,26259322.664284103,471.2642211845243,26159.13941856714,38158.146647545116,661.5308125634041,26259322.664284103,471.2642211845243,26159.13941856714,43217.47673747019,668.0917632700204,26115476.6804413,471.2642211845243,26159.13941856714,46416.11169956097,678.2657066602828,26115476.6804413,471.2642211845243,26159.13941856714,53208.53337769096,728.2104663369145,25966548.180185616,583.6958652982927,18853.189535720874,1224.1232465434434,100144.99996381057,572.6765645831418,3.632043842468622,13267.577700279831,20.93814613001407,3938.65951347549,1049.7055674099286,331.1195294437727,10695.054768619782,1224.1232465434434,100144.99996381057,324.8684903590014,2.0603891847388205,7526.443728927675,11.877810870652967,2234.326405712605,595.4779435651085,252.57633585452007,8158.1347671010935,1224.1232465434434,100144.99996381057,247.8080742241405,1.5716546577298023,5741.133971352157,9.060335259361105,1704.3331077628857,454.22762384482,331.1195294437727,10695.054768619782,601.6282831473233,100144.99988445034,324.8684903590014,2.0603891847388205,7526.443728927675,11.877810870652967,2234.326405712605,595.4779435651085,252.57633585452007,8158.1347671010935,794.7027220521258,100144.99989844646,247.8080742241405,1.5716546577298023,5741.133971352157,9.060335259361105,1704.3331077628857,454.22762384482,583.6958652982927,18853.189535720878,686.4866146645342,100144.99939140746,572.676564583142,3.6320438424686228,13267.577700279833,20.93814613001407,3938.6595134754907,1049.7055674099286,471.2642391998043,26159.14041856714,53208.53222519775,728.2104538033723,25966548.180185683,471.2642211845243,26159.13941856714,53208.53337769096,728.2104663369145,25966548.180185616,471.2642211845243,26159.13941856714,46416.11169956097,678.2657066602828,26115476.6804413,471.2642211845243,26159.13941856714,38158.146647545116,661.5308125634041,26259322.664284103,382.55933492560007,21235.27,53859.310841398095,579.4856558074001,3677172.33638,382.55933492560007,21235.27,65445.48229853141,851.5781548951228,3134754.6968779266,471.2642211845243,26159.13941856714,43217.47673747019,668.0917632700204,26115476.6804413,471.2642211845243,26159.13941856714,14576.17693745241,460.6306299653949,26920578.03289121,471.2642211845243,26159.13941856714,19441.57835483714,521.3188907305727,26259322.664284103,583.6958652982927,18853.189535720874,1460.6344179405535,100145,572.6765645831418,3.632043842468622,13267.577700279831,20.93814613001407,3938.65951347549,1049.7055674099286,50.500332638062595,1.2370194178736935,optimal,22.0,582500000.0
35,467.5161047237222,25951.087339398677,19502.21339006604,522.0472488648494,26257862.949064158,467.5161047237222,25951.087339398677,38170.76186096378,661.5410398552619,26257862.949064158,467.5161047237222,25951.087339398677,43517.03170019563,668.7622670991553,26112697.801234454,467.5161047237222,25951.087339398677,46698.09935055318,679.5017110241739,26112697.801234454,467.5161047237222,25951.087339398677,53003.9802676817,725.9883507060243,25962363.367633965,573.1140429681395,18513.2557038497,1233.4462620040656,100137.19305022727,552.1163216580253,3.5016461479686103,13039.096159616302,20.186424482127116,3867.500072159119,1030.85507978616,333.48429461162044,10772.515688829659,1233.4462620040656,100137.19305022727,321.2661150617209,2.0375421086998817,7587.205092101473,11.746101167385264,2250.4256339537556,599.8352044366227,239.62974835651892,7740.740015020042,1233.4462620040656,100137.19305022727,230.85020659630442,1.4641040392687283,5451.891067514826,8.440323314741851,1617.074438205363,431.01987534953724,333.48429461162044,10772.515688829659,599.8269460545927,100127.53114668748,321.2661150617209,2.0375421086998817,7587.205092101473,11.746101167385264,2250.4256339537556,599.8352044366227,239.62974835651892,7740.740015020042,757.4926952351364,100127.65457046354,230.85020659630442,1.4641040392687283,5451.891067514826,8.440323314741851,1617.074438205363,431.01987534953724,573.1140429681395,18513.2557038497,666.6329883638873,100127.53114478035,552.1163216580253,3.50164614796861,13039.0961596163,20.186424482127116,3867.5000721591186,1030.8550797861599,467.51612273900224,25951.088339398677,53003.9791138311,725.9883384014777,25962363.367633887,467.5161047237222,25951.087339398677,53003.9802676817,725.9883507060243,25962363.367633965,467.5161047237222,25951.087339398677,46698.09935055318,679.5017110241739,26112697.801234454,467.5161047237222,25951.087339398677,38170.76186096378,661.5410398552619,26257862.949064158,382.55933492560007,21235.27,53834.57254985556,578.9719528811867,3677172.33638,382.55933492560007,21235.27,65720.94670847915,858.3226795365778,3135698.747770306,467.5161047237222,25951.087339398677,43517.03170019563,668.7622670991553,26112697.801234454,467.5161047237222,25951.087339398677,15337.518694534085,470.3623240632417,26922604.192789495,467.5161047237222,25951.087339398677,19502.21339006604,522.0472488648494,26257862.949064158,573.1140429681395,18513.2557038497,1455.215982809798,100145,552.1163216580253,3.5016461479686103,13039.096159616302,20.186424482127116,3867.500072159119,1030.85507978616,49.58124726578934,1.2371109918909053,optimal,22.0,582500000.0
36,474.6295317914043,26345.9425438519,20220.682452060555,530.6151235180401,26257429.15168575,474.6295317914043,26345.9425438519,39166.1447983597,662.6466428305114,26257429.15168575,474.6295317914043,26345.9425438519,43744.09639570748,669.3095501488525,26112233.953154434,474.6295317914043,26345.9425438519,46999.46132142105,680.9061964784471,26112233.953154434,474.6295317914043,26345.9425438519,53886.59531516334,735.7999284411097,25961823.28775846,604.135249161705,19510.122836297483,1237.6350632701383,100058.40541012933,613.270139565052,3.8894974439865337,13708.555031106811,22.422324560695284,4075.4784471848106,1086.5073964361284,337.41532674604923,10896.590590930473,1237.6350632701383,100058.40541012933,342.517250585972,2.1723215997770255,7656.359368958172,12.52308316482285,2276.1937725227353,606.8247940989929,266.71992241565584,8613.53224536701,1237.6350632701383,100058.40541012933,270.7528889790799,1.7171758442095084,6052.195662148639,9.899241395872433,1799.2846746620753,479.6826023371354,337.41532674604923,10896.590590930473,604.1702533189992,99994.40178576409,342.517250585972,2.1723215997770255,7656.359368958172,12.52308316482285,2276.1937725227353,606.8247940989929,266.71992241565584,8613.53224536701,870.2866205130515,100049.09534214351,270.7528889790799,1.7171758442095084,6052.195662148639,9.899241395872433,1799.2846746620753,479.6826023371354,604.1352491617051,19510.122836297483,724.0627138404072,99994.40178575952,613.270139565052,3.8894974439865337,13708.555031106811,22.42232456069528,4075.4784471848106,1086.5073964361284,474.6295498066843,26345.9435438519,53886.5941451049,735.7999149008249,25961823.287758447,474.6295317914043,26345.9425438519,53886.59531516334,735.7999284411097,25961823.28775846,474.6295317914043,26345.9425438519,46999.46132142105,680.9061964784471,26112233.953154434,474.6295317914043,26345.9425438519,39166.1447983597,662.6466428305114,26257429.15168575,382.55933492560007,21235.27,53775.866519196294,577.7558871926022,3677172.33638,382.55933492560007,21235.27,65808.96668019127,860.4699900898676,3134264.093371799,474.6295317914043,26345.9425438519,43744.09639570748,669.3095501488525,26112233.953154434,474.6295317914043,26345.9425438519,14314.610392572777,457.2702792840866,26921970.213945393,474.6295317914043,26345.9425438519,20220.682452060555,530.6151235180401,26257429.15168575,604.135249161705,19510.122836297483,1470.6629757085013,100145,613.270139565052,3.8894974439865337,13708.555031106811,22.422324560695284,4075.4784471848106,1086.5073964361284,52.259045938218975,1.2372758420200678,optimal,22.0,582500000.0
37,518.6954340894937,28791.971820004663,19670.153604167153,524.0602708189473,26257377.31911047,518.6954340894937,28791.971820004663,37281.426356572985,660.4246502826575,26257377.31911047,518.6954340894937,28791.971820004663,42629.02883125962,666.8745497786097,26113748.375963464,518.6954340894937,28791.971820004663,45668.908443046545,675.2505466420344,26113748.375963464,518.6954340894937,28791.971820004663,53205.125730955086,728.1671116476598,25965169.162753504,620.3560060166001,20029.884950500295,1207.005807298254,99712.49813407598,646.9713427664886,4.103238070269471,14054.9084007753,23.654504749354878,4185.642474368809,1114.6049897700693,351.7934208312202,11358.609697096606,1207.005807298254,99712.49813407598,366.88652909649056,2.3268770564403503,7970.301339592235,13.41407040979186,2373.607203208498,632.0736777331489,268.56258518538004,8671.27525340369,1207.005807298254,99712.49813407598,280.0848136699982,1.7763610138291215,6084.607061183067,10.24043433956302,1812.0352711603114,482.53131203692055,351.7934208312202,11358.609697096606,604.5085060084683,99533.4379574728,366.88652909649056,2.3268770564403503,7970.301339592235,13.41407040979186,2373.607203208498,632.0736777331489,268.56258518538004,8671.27525340369,733.1899955473821,99703.18806909646,280.0848136699982,1.7763610138291215,6084.607061183067,10.24043433956302,1812.0352711603114,482.53131203692055,620.3560060166001,20029.884950500295,660.8150939524963,99533.43795747132,646.9713427664888,4.103238070269472,14054.908400775303,23.65450474935488,4185.642474368809,1114.6049897700696,518.6954521047736,28791.972820004663,53205.12468396798,728.1671002650553,25965169.162753426,518.6954340894937,28791.971820004663,53205.125730955086,728.1671116476598,25965169.162753504,518.6954340894937,28791.971820004663,45668.908443046545,675.2505466420344,26113748.375963464,518.6954340894937,28791.971820004663,37281.426356572985,660.4246502826575,26257377.31911047,382.55933492560007,21235.27,53897.4029522558,580.2781056162203,3677172.33638,382.55933492560007,21235.27,65793.19123341018,860.0824055744301,3133759.067067465,518.6954340894937,28791.971820004663,42629.02883125962,666.8745497786097,26113748.375963464,518.6954340894937,28791.971820004663,15493.197837044721,472.3429599907046,26922735.035780285,518.6954340894937,28791.971820004663,19670.153604167153,524.0602708189473,26257377.31911047,620.3560060166001,20029.884950500295,1478.823964971575,100145,646.9713427664886,4.103238070269471,14054.9084007753,23.654504749354878,4185.642474368809,1114.6049897700693,53.700242991110706,1.236335609353249,optimal,22.0,582500000.0
